GLOBALEVENTID,Date,Actor1Name,Actor2Name,EventDescription,EventRootDescription,ActionGeo_CountryName,SOURCEURL,SourceName,Actor1Type1Code,Actor1Geo_CountryName,Actor2Type1Code,Actor2Geo_CountryName,Is_Translated,GoldsteinScale,AvgTone,NumArticles,ActionGeo_Lat,ActionGeo_Long
1185170734,2024-07-03,SPAIN,CRIMINAL,"Accuse, not specified below",Disapprove,Spain,https://www.cope.es/actualidad/linea-editorial/noticias/servicio-sanchez-20240703_3382865,www.cope.es,,Spain,CRM,Spain,1,-2.0,-5.0,4,40.0,-4.0
1185170735,2024-07-03,SPAIN,MADRID,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.estadiodeportivo.com/estar-al-dia/al-toque/bombazo-almeida-que-tiene-que-ver-con-seleccion-20240703-457053.html,www.estadiodeportivo.com,,Spain,GOV,Spain,1,4.0,3.65853658536585,8,40.4,-3.68333
1185170741,2024-07-03,EUROPEAN,,"Appeal for aid, not specified below",Appeal,Spain,https://www.laopiniondezamora.es/nacional/2024/07/03/feijoo-pide-ayuda-socios-europeos-104916261.html,www.laopiniondezamora.es,,Spain,,,1,3.4,-3.87811634349031,20,40.0,-4.0
1185170786,2024-07-03,GOVERNMENT,,Make pessimistic comment,Make Public Statement,Spain,https://www.teleprensa.com/articulo/granada/tellado-pp-ve-tremendamente-grave-utilizar-tc-exonerar-socialistas-condenados-firme-ere/202407031052461836970.html,www.teleprensa.com,GOV,Spain,,,1,-0.4,-3.89221556886228,12,37.1784,-3.5992
1185170833,2024-07-03,MINISTRY,SPANISH,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.muypymes.com/2024/07/03/mayoria-directivos-pymes-sufre-ansiedad,www.muypymes.com,GOV,Spain,,Spain,1,4.0,-5.74162679425838,10,40.0,-4.0
1185170856,2024-07-03,REGIME,POLITICIAN,"Threaten, not specified below",Threaten,Spain,https://elpais.com/espana/madrid/2024-07-03/el-gobierno-de-ayuso-quiere-sancionar-los-escraches-a-politicos-y-las-movilizaciones-que-interrumpan-las-clases-en-las-universidades.html,elpais.com,GOV,Spain,,Spain,1,-4.4,-2.40083507306889,10,40.0,-4.0
1185171003,2024-07-03,LAWYER,PUBLICATION,"Appeal, not specified below",Appeal,Spain,https://www.heraldo.es/noticias/economia/2024/07/03/permiso-parental-8-semanas-agosto-2024-1727017.html,www.heraldo.es,JUD,Spain,MED,Spain,1,3.0,2.34899328859061,10,40.0,-4.0
1185171025,2024-07-03,PARLIAMENT,,"Consult, not specified below",Consult,Spain,https://www.diariocritico.com/opinion/daniel-munoz/lawfare-in-terra-incognita,www.diariocritico.com,LEG,Spain,,,1,1.0,-2.38095238095238,10,43.0,-2.75
1185171057,2024-07-03,MEDIA,GOVERNMENT,"Consult, not specified below",Consult,Spain,https://www.cope.es/actualidad/espana/noticias/principado-garantiza-colaboracion-para-atender-menores-migrantes-con-vision-estado-solidaridad-20240703_3382918,www.cope.es,MED,Spain,GOV,Spain,1,1.0,2.06896551724138,10,37.2879,-1.74901
1185171130,2024-07-03,SAINT,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.ideal.es/culturas/almeria/xii-festival-musica-antigua-mare-musicum-arranca-20240703113952-nt.html,www.ideal.es,,Spain,,,1,3.4,1.55979202772964,10,36.7641,-2.61514
1185172647,2024-07-03,,COMPANY,"Use conventional military force, not specified below",Fight,Spain,https://www.ara.cat/editorial/resposta-policial-higiene-seguretat-digital_129_5078105.html,www.ara.cat,,,BUS,Spain,1,-10.0,-2.87907869481766,10,41.3833,2.18333
1185172672,2024-07-03,,MAYOR,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.teleprensa.com/articulo/provincia/psoe-insta-amat-convocar-urgentemente-junta-local-seguridad-abordar-problema-200-viviendas/202407031315331837032.html,www.teleprensa.com,,,GOV,Spain,1,4.0,-2.45901639344262,10,36.7641,-2.61514
1185172675,2024-07-03,,RULER,Make a visit,Consult,Spain,https://www.diariocordoba.com/cordoba-ciudad/2024/07/03/defensa-ofertara-julio-150-plazas-104913096.html,www.diariocordoba.com,,,GOV,Spain,1,1.9,1.07758620689655,10,37.8706,-4.84921
1185172688,2024-07-03,,HOSPITAL,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.teleprensa.com/articulo/huelva/hospital-infanta-elena-recibe-2500-cartas-animo-ninos-provincia-pacientes-ingresados/202407031112471837002.html,www.teleprensa.com,,,HLH,Spain,1,4.0,2.28898426323319,10,37.2714,-6.94946
1185172899,2024-07-03,TOURIST,CATALONIA,Make a visit,Consult,Spain,https://www.ara.cat/economia/catalunya-viu-maig-mes-turistes-mes-despesa-turistica-historia_1_5078394.html,www.ara.cat,CVL,Spain,,Spain,1,1.9,0.992555831265511,10,28.0,-15.5
1185172953,2024-07-03,ACTOR,,Make pessimistic comment,Make Public Statement,Spain,https://www.larazon.es/gente/famosos/alvaro-munoz-escassi-desvelarse-contenido-correo-que-recibio-maria-jose-suarez-esta-persona-esta-extorsionando-asunto-esta-denunciado_2024070366852f800de31e0001fe9408.html,www.larazon.es,ELI,Spain,,,1,-0.4,-2.31788079470199,10,40.0,-4.0
1185172968,2024-07-03,SPAIN,,Sexually assault,Assault,Spain,https://www.rtl.de/news/behindertes-maedchen-12-auf-schultoilette-von-mehreren-mitschuelern-vergewaltigt-id1694536.html,www.rtl.de,,Spain,,,1,-9.0,-5.52325581395349,10,40.0,-4.0
1185172969,2024-07-03,SPAIN,,Fight with small arms and light weapons,Fight,Spain,https://aguasdigital.com/2024/07/03/jornada-violenta-en-aguascalientes-dejo-dos-ejecutados-y-tres-lesionados/,aguasdigital.com,,Spain,,,1,-10.0,-4.03726708074534,4,43.3,-5.4
1185172970,2024-07-03,SPAIN,,Fight with small arms and light weapons,Fight,Spain,https://www.laregion.es/articulo/espanha/blablacar-escoge-espana-probar-venta-billetes-tren/202407031314591308487.html,www.laregion.es,,Spain,,,1,-10.0,0.888888888888889,6,42.1667,-7.5
1185172972,2024-07-03,SPANISH,STUDENT,Occupy territory,Fight,Spain,https://www.diariodesevilla.es/vivirensevilla/aula-onu-estudiantes-sevilla-llamamiento_0_2001260777.html,www.diariodesevilla.es,,Spain,EDU,Spain,1,-9.5,1.36986301369863,10,40.0,-4.0
1185172974,2024-07-03,SPAIN,GOVERNMENT,Make pessimistic comment,Make Public Statement,Spain,https://www.teleprensa.com/articulo/jaen/carolina-espana-niega-caceria-politica-ere-avisa-dificultad-recuperar-dinero-malversacion/202407031112511837005.html,www.teleprensa.com,,Spain,GOV,Spain,1,-0.4,0.5524861878453,20,40.0,-4.0
1185172980,2024-07-03,EUROPEAN,,"Threaten, not specified below",Threaten,Spain,https://lanouvelletribune.info/2024/07/maghreb-un-lot-de-produits-contamines-saisis-en-espagne/,lanouvelletribune.info,,Spain,,,1,-4.4,-7.25388601036269,10,40.0,-4.0
1185173044,2024-07-03,MAYOR,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.abc.es/espana/andalucia/cordoba/ministerio-defensa-oferta-330-plazas-base-logistica-20240703124504-nts.html,www.abc.es,GOV,Spain,,,1,3.4,1.44404332129964,6,37.8706,-4.84921
1185173058,2024-07-03,GOVERNMENT,,"Accuse, not specified below",Disapprove,Spain,https://www.heraldo.es/noticias/aragon/2024/07/03/el-gobierno-acusa-al-pp-de-acoger-solo-al-15-de-los-menores-pactados-y-financiados-en-2023-1746251.html,www.heraldo.es,GOV,Spain,,,1,-2.0,-2.77349768875192,10,37.2879,-1.74901
1185173138,2024-07-03,PRESIDENT,SPAIN,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.laopinioncoruna.es/espana/2024/07/03/begona-gomez-pide-evitar-grabacion-imagenes-declaracion-104916125.html,www.laopinioncoruna.es,GOV,Spain,,Spain,1,4.0,-0.3012048192771,50,40.0,-4.0
1185173153,2024-07-03,CAREGIVER,,"Make statement, not specified below",Make Public Statement,Spain,https://www.larazon.es/castilla-y-leon/asi-mejor-proyecto-espana-enfermeria-atencion-primaria_202407036685302b0de31e0001fe9680.html,www.larazon.es,HLH,Spain,,,1,0.0,5.30973451327433,10,40.0,-4.0
1185173475,2024-07-03,RUSSIA,GERMANY,"Impose administrative sanctions, not specified below",Coerce,Spain,https://www.kommersant.ru/doc/6806041,www.kommersant.ru,,Spain,,Spain,1,-5.0,-3.2258064516129,4,40.0,-4.0
1185173673,2024-07-03,,MIGRANT,Make a visit,Consult,Spain,https://www.diariodelaltoaragon.es/noticias/comarcas/alto-gallego/2024/07/03/los-migrantes-de-pirenarium-dan-por-finalizada-su-huelga-de-hambre-1746224-daa.html,www.diariodelaltoaragon.es,,,CVL,Spain,1,1.9,-4.37158469945355,10,40.0,-4.0
1185173702,2024-07-03,,TURIN,"Consult, not specified below",Consult,Spain,https://www.diariosigloxxi.com/texto-ep/mostrar/20240703125712/urtasun-hace-llamamiento-responsabilidad-administraciones-sobre-reparto-menores-migrantes-solos,www.diariosigloxxi.com,,,,Spain,1,1.0,1.24610591900312,10,37.2879,-1.74901
1185173771,2024-07-03,AUSTRIA,ITALY,"Consult, not specified below",Consult,Austria,https://www.gazzetta.gr/gmotion/2346902/f1-o-baser-synista-psyhraimia-sti-ferrari,www.gazzetta.gr,,Spain,,Italy,1,1.0,-0.60975609756098,2,47.333333,13.333333
1185173902,2024-07-03,POPULATION,,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.europapress.es/sociedad/noticia-seo-birdlife-marca-dos-ejemplares-aguila-imperial-iberica-identificar-posibles-problemas-conservacion-20240703112431.html,www.europapress.es,CVL,Spain,,,1,4.0,-1.67464114832536,10,37.1784,-3.5992
1185174012,2024-07-03,SPAIN,,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.latribunadetoledo.es/noticia/zb20140d6-d3ec-33e0-37cc10b718f8c850/202407/nngg-pide-que-la-region-se-una-a-la-evau-unica-en-toda-espana,www.latribunadetoledo.es,,Spain,,,1,4.0,-0.20408163265306,10,40.0,-4.0
1185174013,2024-07-03,SPAIN,,"Consult, not specified below",Consult,Spain,https://www.huelvainformacion.es/huelva/ninos-huelva-envian-cartas-animo-pacientes-infanta-elena_0_2001262491.html,www.huelvainformacion.es,,Spain,,,1,1.0,2.39880059970015,8,37.2714,-6.94946
1185174014,2024-07-03,BARCELONA,,"Threaten, not specified below",Threaten,Spain,https://www.mundodeportivo.com/actualidad/20240703/1002275352/vuelven-lluvias-tormentas-barcelona-meteocat-deja-claro-cuando-empaparan-calles-ciudad-dct.html,www.mundodeportivo.com,,Spain,,,1,-4.4,-2.01729106628242,8,41.3833,2.18333
1185174015,2024-07-03,BARCELONA,,Torture,Assault,Spain,https://www.dbalears.cat/ara/horitzons/2024/07/03/395051/amnistia-internacional-reclama-retirar-amnistia-als-policies-espanyols-o.html,www.dbalears.cat,,Spain,,,1,-9.0,-5.43933054393305,10,41.3833,2.18333
1185174017,2024-07-03,SPAIN,BUSINESS,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://regiondigital.com/noticias/extremadura/397445-quintana-espera-la-implicacion-de-las-ccaa-para-resolver-el-drama-de-la-inmigracion.html,regiondigital.com,,Spain,BUS,Spain,1,4.0,-1.81219110378913,8,38.8779,-6.97061
1185174182,2024-07-03,INTERNATIONAL MONETARY FUND,,Criticize or denounce ,Disapprove,Spain,https://www.kul-alarab.com/Article/1093372,www.kul-alarab.com,IGO,Spain,,,1,-2.0,-0.136017410228511,10,36.5158,-6.27969
1185174184,2024-07-03,EUROPEAN PARLIAMENT,AUSTRIA,Praise or endorse,Engage In Diplomatic Cooperation,Italy,https://demokracija.si/tujina/viktor-orban-spregovoril-o-ciljih-novega-zaveznistva-domoljubi-za-evropo-trenutno-potekajo-pogovori-s-stevilnimi-strankami-o-mozni-pridruzitvi/,demokracija.si,IGO,Italy,,Spain,1,3.4,2.05278592375366,4,42.833333,12.833333
1185174241,2024-07-03,LAWYER,CRIMINAL,"Yield, not specified below ",Yield,Spain,https://www.elmercuriodigital.net/2024/07/las-cortes-o-los-supremos-son-los.html,www.elmercuriodigital.net,JUD,Spain,CRM,Spain,1,5.0,-2.80970625798212,10,40.0,-4.0
1185174610,2024-07-03,NEW YORK,,Engage in negotiation,Consult,Spain,https://www.europapress.es/economia/bolsa-00348/noticia-ibex-35-rebota-mediodia-recupera-11000-puntos-20240703121925.html,www.europapress.es,,Spain,,,1,7.0,-0.27137042062415,10,41.5433,2.10942
1185174632,2024-07-03,CATALAN,,"Make statement, not specified below",Make Public Statement,Spain,http://www.elpuntavui.cat/societat/article/5-societat/2435641-l-emergencia-lingueistica-del-catala-no-s-esta-revertint-alerta-plataforma-per-la-llengua.html,www.elpuntavui.cat,,Spain,,,1,0.0,-1.69082125603864,20,41.3833,2.18333
1185177846,2024-07-03,,PRISON,"Arrest, detain, or charge with legal action ",Coerce,Spain,https://www.eldiariomontanes.es/cantabria/detenida-pareja-ramales-introducir-cocaina-botes-productos-20240703130239-nt.html,www.eldiariomontanes.es,,,COP,Spain,1,-5.0,-1.10803324099723,10,40.0,-4.0
1185177852,2024-07-03,,TOURIST,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.teleprensa.com/articulo/malaga/hosteleros-piden-responsabilidad-representantes-publicos-es-error-fatal-alentar-turismofobia/202407031142471837066.html,www.teleprensa.com,,,CVL,Spain,1,3.4,-3.15691736304549,10,37.6,-4.5
1185177868,2024-07-03,,CASTILLA,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.leonoticias.com/culturas/coreografos-internacionales-presentan-propuestas-leon-20240703131118-nt.html,www.leonoticias.com,,,,Spain,1,4.0,4.63320463320463,10,42.3166,-4.54278
1185177870,2024-07-03,,EUROPEAN,"Consult, not specified below",Consult,Spain,https://www.eldiario.es/economia/autoridad-fiscal-pide-ajuste-6-000-millones-ano-reducir-deuda-cumplir-nuevas-reglas-fiscales-ue_1_11496347.html,www.eldiario.es,,,,Spain,1,1.0,-3.78890392422192,10,42.0,2.0
1185177895,2024-07-03,,GREECE,Make a visit,Consult,Spain,https://pelop.gr/dimokriteio-panepistimio-thrakis-melos-tou-evropaikou-panepistimiou-emerge/,pelop.gr,,,,Norway,1,1.9,3.7827352085354,1,40.0,-4.0
1185177910,2024-07-03,,LAWYER,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://bari.repubblica.it/cronaca/2024/07/03/news/corruzione_puglia_fratelli_alfonsino_enzo_pisicchio_liberi_revocati_domiciliari-423355220/,bari.repubblica.it,,,JUD,Spain,1,3.4,-3.42465753424658,10,40.0,-4.0
1185177995,2024-07-03,INVESTOR,,Express intent to cooperate economically,Express Intent To Cooperate,Spain,https://www.vz.lt/rinkos/2024/07/03/eika-asset-management-fondu-rezultatai-30-investiciju-graza-ir-dividendai-uz-2023-m,www.vz.lt,BUS,Spain,,,1,5.2,0.78740157480315,10,40.0,-4.0
1185178021,2024-07-03,BOSS,EUROPEAN,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.eldiario.es/politica/ultima-hora-actualidad-politica-directo_6_11495898_1108781.html,www.eldiario.es,BUS,Spain,,Spain,1,4.0,-2.34184982982472,40,42.0,2.0
1185178037,2024-07-03,CANADA,,Provide economic aid,Provide Aid,Spain,https://www.aljazeera.net/science/2024/7/3/%D8%AB%D9%88%D8%B1%D8%AA%D9%86%D8%A7-%D8%A7%D9%84%D8%B9%D9%84%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D9%87%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%AD-%D9%87%D9%84-%D9%86%D8%AD%D9%86-%D9%81%D9%8A,www.aljazeera.net,,Canada,,,1,7.4,-1.13378684807256,2,41.3833,2.18333
1185178050,2024-07-03,CHINESE,SPAIN,Host a visit,Consult,Spain,https://www.eleconomista.es/retail-consumo/noticias/12893838/07/24/enrique-tomas-desembarca-en-el-aeropuerto-del-silicon-valley-chino.html,www.eleconomista.es,,China,,Spain,1,2.8,0.325732899022806,4,40.0,-4.0
1185178191,2024-07-03,SCHOOL,,"Investigate, not specified below",Investigate,Spain,https://www.lacerca.com/noticias/castilla_la_mancha/regional-2024-investigacion-fotovoltaica-traves-isfoc-millones-euros-722657-1.html,www.lacerca.com,EDU,Spain,,,1,-2.0,2.68528464017186,10,38.6889,-4.1083
1185178219,2024-07-03,SPAIN,,"Consult, not specified below",Consult,Spain,https://www.lacerca.com/noticias/albacete/pacto-financiacion-autonomica-mejor-manera-unica-buen-puerto-722661-1.html,www.lacerca.com,,Spain,,,1,1.0,1.35135135135135,4,38.9958,-1.85777
1185178229,2024-07-03,CATALONIA,SPAIN,"Impose administrative sanctions, not specified below",Coerce,Spain,https://www.danas.rs/bbc-news-serbian/borbe-s-bikovima-decak-protiv-tradicije-u-spanskom-gradu-poznatom-po-koridi/,www.danas.rs,CVL,Spain,,Spain,1,-5.0,-1.34048257372654,10,41.3833,2.18333
1185178248,2024-07-03,EUROPEAN,VALENCIA,Make a visit,Consult,Spain,https://www.levante-emv.com/comunitat-valenciana/2024/07/03/pp-europeo-elige-valencia-congreso-104913808.html,www.levante-emv.com,,Spain,,Spain,1,1.9,3.10218978102189,6,40.0,-4.0
1185178310,2024-07-03,ADMINISTRATION,,"Investigate, not specified below",Investigate,Spain,https://www.teleprensa.com/articulo/jaen/reyes-destaca-que-camara-cuentas-labor-fiscalizadora-son-instrumento-clave-democracia/202407031132571837052.html,www.teleprensa.com,GOV,Spain,,,1,-2.0,2.01207243460764,10,37.6,-4.5
1185178521,2024-07-03,PROSECUTOR,BRUSSELS,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.eleconomista.es/economia/noticias/12894013/07/24/la-airef-reclama-a-moncloa-publicar-el-plan-fiscal-pactado-con-bruselas-para-cumplir-con-las-reglas-europeas.html,www.eleconomista.es,JUD,Spain,,Spain,1,4.0,-3.4257748776509,10,40.0,-4.0
1185178527,2024-07-03,COUNSELOR,GOVERNMENT,"Make statement, not specified below",Make Public Statement,Spain,https://www.lacerca.com/noticias/ciudad_real/espera-propuesta-gobierno-modificacion-trasvase-garantice-caudales-ecologicos-722670-1.html,www.lacerca.com,JUD,Spain,GOV,Spain,1,0.0,-0.58823529411765,10,38.6889,-4.1083
1185178599,2024-07-03,LEGISLATURE,,"Threaten, not specified below",Threaten,Spain,https://www.huffingtonpost.es/economia/el-millonario-coste-adaptar-gallineros-normativa.html,www.huffingtonpost.es,LEG,Spain,,,1,-4.4,-1.39275766016714,10,40.0,-4.0
1185178632,2024-07-03,MEDIA,,"Consult, not specified below",Consult,Spain,https://www.eldiario.es/cultura/cultura-comienza-proceso-escucha-plan-derechos-culturales-abordara-censura-desigualdad_1_11496591.html,www.eldiario.es,MED,Spain,,,1,1.0,-0.28544243577545,10,40.0,-4.0
1185178979,2024-07-03,CATALAN,PRISONER,Demonstrate or rally,Protest,Spain,https://www.eldiario.es/politica/ultima-hora-actualidad-politica-directo_6_11495898_1108782.html,www.eldiario.es,,Spain,OPP,Spain,1,-6.5,-2.43024302430243,10,42.0,2.0
1185180812,2024-07-03,,SPAIN,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.periodicocorreo.com.mx/vida-publica/camino-real-de-tierra-adentro-ya-es-patrimonio-cultural-de-guanajuato-20240703-103604.html,www.periodicocorreo.com.mx,,,,Spain,1,4.0,1.44230769230769,8,37.1496,-2.7817
1185180815,2024-07-03,,SPAIN,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.diariodemallorca.es/mallorca/2024/07/03/gabriel-escarrer-manifestaciones-imagen-turista-104920360.html,www.diariodemallorca.es,,,CVL,Spain,1,3.4,-1.12781954887218,10,40.0,-4.0
1185180860,2024-07-03,,COURT SUPREME,"Appeal, not specified below",Appeal,Spain,https://www.abc.es/espana/andalucia/junta-andalucia-tacha-escandalo-judicial-sentencias-constitucional-20240703134601-nts.html,www.abc.es,,,JUD,Spain,1,3.0,-3.3457249070632,10,37.6,-4.5
1185180861,2024-07-03,,JUDGE,"Demand, not specified below",Demand,Spain,https://www.elperiodico.com/es/politica/20240703/lluis-puig-regreso-catalunya-puigdemont-amnistia-104914733,www.elperiodico.com,,,JUD,Spain,1,-5.0,-3.35195530726257,8,42.0,2.0
1185180899,2024-07-03,,BASQUE,"Engage in material cooperation, not specified below",Engage In Material Cooperation,Spain,https://www.expansion.com/empresas/2024/07/03/66853a05e5fdea260c8b4570.html,www.expansion.com,,,,Spain,1,6.0,0.0,10,40.0,-4.0
1185181013,2024-07-03,COMPANIES,,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.xatakamovil.com/o2/o2-tiene-plan-para-acabar-llamadas-spam-asi-tecnologia-que-esta-pruebas,www.xatakamovil.com,BUS,Spain,,,1,4.0,0.0,10,40.0,-4.0
1185181097,2024-07-03,TOURIST,SPAIN,Host a visit,Consult,Spain,https://www.segre.com/ca/comarques/240703/turista-rural-visita-lleida-gasta-dia-81-euros_496406.html,www.segre.com,CVL,Spain,,Spain,1,2.8,0.921658986175112,8,42.0,1.16667
1185181130,2024-07-03,STUDENT,,"Appeal, not specified below",Appeal,Spain,https://www.elimparcial.es/noticia/271390/sociedad/estudiantes-espanoles-hacen-un-llamamiento-internacional-a-la-sostenibilidad-desde-la-onu.html,www.elimparcial.es,EDU,Spain,,,1,3.0,2.04081632653061,10,38.8779,-6.97061
1185181175,2024-07-03,SPAIN,,Consider policy option,Make Public Statement,Spain,https://www.lavozdegalicia.es/noticia/economia/2024/07/03/ere-vodafone-afectara-145-trabajadores-galicia/00031719998707300862989.htm,www.lavozdegalicia.es,,Spain,,,1,0.0,-3.2258064516129,10,40.0,-4.0
1185181181,2024-07-03,SPAIN,,"Reject, not specified below",Reject,Spain,https://www.larazon.es/comunidad-valenciana/turismo-construccion-palancas-economia-alicante-primer-trimestre-ano_20240703668538a4ab9b4800014adc3e.html,www.larazon.es,,Spain,,,1,-4.0,0.32626427406199,10,38.3462,-0.487722
1185181185,2024-07-03,ANDALUSIA,EUROPEAN,"Make statement, not specified below",Make Public Statement,Spain,https://www.lametino.it/Calabria/il-governatore-della-calabria-occhiuto-rieletto-presidente-della-commissione-intermediterranea.html,www.lametino.it,,Spain,,Spain,1,0.0,1.86915887850468,10,37.6,-4.5
1185181186,2024-07-03,SPANISH,MINIST,"Make statement, not specified below",Make Public Statement,Spain,https://kabar.kg/news/akylbek-zhaparov-provel-ocherednoe-zasedanie-investitcionnogo-soveta-pri-kabmine/,kabar.kg,,Spain,GOV,Spain,1,0.0,-0.40650406504065,10,40.0,-4.0
1185181191,2024-07-03,MADRID,,Demonstrate or rally,Protest,Spain,https://www.abc.es/espana/madrid/senadora-madrid-carla-antonelli-llama-espantapajaros-ayuso-20240703135011-nt.html,www.abc.es,GOV,Spain,,,1,-6.5,-3.97022332506203,6,40.4,-3.68333
1185181209,2024-07-03,EUROPE,PRISON,Criticize or denounce ,Disapprove,Spain,https://www.diaridegirona.cat/catalunya/2024/07/03/apareix-preso-soga-despres-fugida-angela-dobrowolski-104904911.html,www.diaridegirona.cat,,Spain,COP,Spain,1,-2.0,-6.69398907103825,10,41.3833,2.18333
1185181285,2024-07-03,GOVERNMENT,,Accede to requests or demands for political reform not specified below,Yield,Spain,https://efeagro.com/gobierno-reforma-sistema-control-aduanas/,efeagro.com,GOV,Spain,,,1,5.0,2.10696920583468,10,40.0,-4.0
1185181293,2024-07-03,GOVERNMENT,,"Accuse, not specified below",Disapprove,Russia,https://www.dagospia.com/rubrica-3/politica/filonazisti-no-vax-complottari-putiniani-disturbati-mentali-400566.htm,www.dagospia.com,GOV,Spain,,,1,-2.0,-1.83875530410183,6,55.7522,37.6156
1185181295,2024-07-03,GOVERNMENT,,"Threaten, not specified below",Threaten,Spain,https://www.elperiodico.com/es/sociedad/20240703/como-funciona-aplicacion-vetar-porno-menores-edad-104910503,www.elperiodico.com,GOV,Spain,,,1,-4.4,-1.13636363636363,10,40.0,-4.0
1185181309,2024-07-03,GOVERNMENT,SERVER,"Make statement, not specified below",Make Public Statement,Spain,https://hipertextual.com/2024/07/por-que-el-pajaporte-si-tiene-sentido-escriva-detalla-las-razones-de-la-medida,hipertextual.com,GOV,Spain,BUS,Spain,1,0.0,-1.9578313253012,10,40.0,-4.0
1185181614,2024-07-03,PORTUGAL,INDUSTRY,"Make statement, not specified below",Make Public Statement,Portugal,https://www.europapress.es/asturias/noticia-roqueni-pone-asturias-ejemplo-region-europea-lider-esfuerzos-transicion-energetica-industria-20240703110940.html,www.europapress.es,,Spain,BUS,Portugal,1,0.0,2.29226361031519,2,39.5,-8.0
1185181708,2024-07-03,SWEDEN,,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.elperiodico.com/es/economia/20240703/conpymes-ofrece-negociar-reduccion-jornada-104917456,www.elperiodico.com,,Spain,,,1,4.0,-1.92307692307692,6,40.0,-4.0
1185183336,2024-07-03,,BRUSSELS,"Consult, not specified below",Consult,Spain,https://www.abc.es/economia/airef-advierte-factura-pensiones-obligara-ajuste-duro-20240703140914-nt.html,www.abc.es,,,,Spain,1,1.0,-3.55029585798817,10,40.0,-4.0
1185183343,2024-07-03,,COMPANY,Sign formal agreement,Engage In Diplomatic Cooperation,Spain,https://www.zonebourse.com/actualite-bourse/Capital-Dynamics-renforce-sa-presence-sur-le-marche-solaire-espagnol-47294401/,www.zonebourse.com,,,BUS,Spain,1,8.0,-0.60240963855422,10,37.6,-4.5
1185183345,2024-07-03,,BANK,"Use conventional military force, not specified below",Fight,Spain,https://www.elmundo.es/economia/ahorro-y-consumo/2024/07/03/6682bb05e9cf4acd4a8b4578.html,www.elmundo.es,,,BUS,Spain,1,-10.0,3.33839150227618,10,40.0,-4.0
1185183355,2024-07-03,,DEPUTY,Make a visit,Consult,Spain,https://www.abc.es/espana/madrid/vicealcaldesa-nueva-york-alaba-limpieza-madrid-aprendido-20240703140022-nt.html,www.abc.es,,,COP,Spain,1,1.9,5.12820512820513,10,37.3775,-5.98694
1185183399,2024-07-03,,ITALY,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.rivieraoggi.it/2024/07/03/395896/traffico-internazionale-di-droga-dalla-spagna-allabruzzo-e-le-marche-sequestrati-100-kg-di-hashish/,www.rivieraoggi.it,,,,Spain,1,3.4,-5.72139303482587,8,40.0,-4.0
1185183456,2024-07-03,AFRICA,,Host a visit,Consult,Spain,https://www.nuevodiarioweb.com.ar/el-pais/presentaron-19-testimonios-de-denunciantes-contra-el-periodista-pedro-brieger-por-acoso.htm,www.nuevodiarioweb.com.ar,,Spain,,,1,2.8,-4.65332712889716,10,40.0,-4.0
1185183489,2024-07-03,BRAZIL,SPAIN,"Provide aid, not specified below",Provide Aid,Brazil,https://www.abc.com.py/internacionales/2024/07/03/brasil-se-afianza-como-segundo-proveedor-petrolero-de-espana/,www.abc.com.py,,Brazil,,Spain,1,7.0,1.19760479041916,10,-10.0,-55.0
1185183531,2024-07-03,EMPLOYER,UNIONS,"Appeal, not specified below",Appeal,Spain,https://www.larazon.es/economia/reduccion-jornada-trabajo-hace-saltar-todas-alarmas-que-pasar-trabajadores-jornada-parcial_2024070366853f5f0de31e0001fed5af.html,www.larazon.es,BUS,Spain,LAB,Spain,1,3.0,-1.42602495543672,10,40.0,-4.0
1185183532,2024-07-03,EMPLOYER,UNIONS,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.teleprensa.com/articulo/nacional-3/tellado-dice-que-ccaa-pp-voluntad-acuerdo-menores-migrantes-pide-gobierno-mas-recursos/202407031213031837122.html,www.teleprensa.com,BUS,Spain,LAB,Spain,1,4.0,-2.12765957446809,10,37.1784,-3.5992
